Updated_Date,Valve_Type,Valve_Size,Valve_Useage,Cover,Lid_Type,Valve_Cond,Valve_Stat,Valve_Position,Turns,Depth_Nut,Location,Comment,Rotation,POINT_X,POINT_Y
,GV,2.00000000000,Blow Off,Asphalt,910,Good,,Closed,9.00000000000,22.00000000000,,,0,7717103.11669000000,686874.59356500000
,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,21.00000000000,29.00000000000,,,0,7717410.30538000000,686704.35932600000
,GV,6.00000000000,Inline,Asphalt,910,Good,Working,Open,21.00000000000,29.00000000000,,,0,7717409.10001000000,686703.23728100000
,GV,2.00000000000,Blow Off,Asphalt,910,Good,Working,Closed,9.00000000000,6.00000000000,,,0,7717283.79153000000,686566.43702900000
,GV,4.00000000000,Inline,Asphalt,910,Good,Working,Open,13.00000000000,36.00000000000,,,0,7717403.13184000000,686560.54596500000
,GV,2.00000000000,Inline,Concrete,926,,Working,Open,3.00000000000,48.00000000000,,,0,7717410.48156000000,686556.53088100000
,GV,2.00000000000,Blow Off,Asphalt,,Bad,Not Working,Closed,0.00000000000,0.00000000000,,under asphalt in yard,0,7717573.89626000000,686549.42229900000
,GV,6.00000000000,Inline,Asphalt,910,Good,Working,Open,20.00000000000,24.00000000000,,,0,7717400.89595000000,686288.82078700000
,GV,6.00000000000,Hydrant,Grass,926,Good,Working,Open,19.00000000000,36.00000000000,,,0,7717400.66630000000,686276.57343600000
,GV,6.00000000000,Inline,Asphalt,910,Good,,Open,20.00000000000,26.00000000000,,,0,7717401.94221000000,686292.99433500000
,BTRFLY,10.00000000000,Inline,Asphalt,910,Good,Working,Open,20.00000000000,24.00000000000,,,0,7717404.21156000000,686290.47990400000
,GV,6.00000000000,Inline,Asphalt,910,Good,Working,Open,20.00000000000,50.00000000000,,,90,7717496.76387000000,686282.23877900000
,GV,2.00000000000,Blow Off,Asphalt,910,Good,,Closed,9.00000000000,30.00000000000,,,90,7717489.57557000000,685881.39902900000
,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,19.00000000000,31.00000000000,,,0,7717488.90628000000,685914.51444900000
,GV,6.00000000000,Inline,Asphalt,910,Good,Working,Open,18.00000000000,15.00000000000,,,90,7717789.66060000000,686278.45696200000
,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,20.00000000000,,,90,7718096.82599000000,686268.35888500000
,GV,4.00000000000,Inline,Asphalt,926,Good,Working,Open,14.00000000000,25.00000000000,,,0,7718100.87421000000,686125.44742600000
,GV,2.00000000000,Blow Off,Asphalt,910,Good,Working,Closed,9.00000000000,24.00000000000,,,0,7718283.10908000000,686121.95596300000
,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,21.00000000000,22.00000000000,,,-72,7718120.25475000000,685878.39673900000
8/7/2014,GV,4.00000000000,Inline,Asphalt,926,Good,Working,Open,14.00000000000,27.00000000000,,,-70,7718285.21275000000,685827.52938600000
,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,9.00000000000,36.00000000000,,,-70,7718249.34800000000,685692.81705700000
8/7/2014,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,21.00000000000,32.00000000000,,,0,7718460.47979000000,685835.67339900000
8/7/2014,BTRFLY,12.00000000000,Inline,Asphalt,926,Good,Working,Open,33.00000000000,44.00000000000,,inline valve south of hyd val,90,7718459.56542000000,685831.07498300000
,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,27.00000000000,30.00000000000,,,0,7718477.04538000000,685787.46811500000
8/7/2014,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,27.00000000000,31.00000000000,,"not clear which line this is for, old service?",0,7718451.69011000000,685765.07905200000
,GV,8.00000000000,Inline,Asphalt,910,Good,,Open,25.00000000000,52.00000000000,,,-35,7718418.71938000000,686235.38651000000
,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Closed,20.00000000000,37.00000000000,,,0,7718450.01393000000,685811.85159600000
8/7/2014,BTRFLY,12.00000000000,Inline,Asphalt,926,Good,Working,Open,33.00000000000,67.00000000000,,inline valv on buxton,55,7718281.09761000000,686339.37711600000
8/7/2014,BTRFLY,10.00000000000,Inline,Asphalt,926,Good,Working,Closed,0.00000000000,63.00000000000,,cherry park  inline valve closed zone boundry,-40,7718280.28002000000,686335.26393500000
8/7/2014,GV,6.00000000000,Hydrant,Concrete,926,Good,Working,Open,20.00000000000,32.00000000000,,,45,7718221.94910000000,686268.57410800000
,GV,6.00000000000,Hydrant,Concrete,926,Good,Working,Open,20.00000000000,30.00000000000,,,0,7718246.07340000000,688124.73082900000
,GV,12.00000000000,Inline,Asphalt,910,Bad,Working,Open,18.00000000000,28.00000000000,,map shows it being a 12 inch but only get 18 turns,0,7718247.01073000000,688146.42337100000
10/16/2014,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,28.00000000000,18.00000000000,,,90,7718315.19367000000,688880.69191500000
,BTRFLY,12.00000000000,Inline,Asphalt,926,Good,Working,Open,37.00000000000,30.00000000000,,,0,7718311.88757000000,688884.68895400000
10/2/2014,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,19.00000000000,24.00000000000,,,90,7718335.94920000000,688881.27524700000
,BTRFLY,12.00000000000,Inline,Asphalt,926,Good,Working,Open,37.00000000000,32.00000000000,,,0,7718572.90083000000,688876.47276300000
7/19/2013,GV,2.00000000000,Blow Off,,,Bad,,,0.00000000000,0.00000000000,private driveway S Buxton Rd,field verified,0,7718162.52435000000,687718.41340000000
,,0.00000000000,,,,,,,0.00000000000,0.00000000000,,,0,7718484.80914000000,682807.47538700000
10/3/2013,GV,6.00000000000,Hydrant,Asphalt,,,,,0.00000000000,0.00000000000,,,90,7718620.10874000000,683621.68176400000
10/10/2013,GV,0.00000000000,Inline,,,,,,0.00000000000,0.00000000000,,,0,7718707.87333000000,684169.51367300000
,GV,6.00000000000,Inline,,,,,,0.00000000000,0.00000000000,,,0,7718421.45986000000,684176.46477500000
10/10/2013,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,8.00000000000,36.00000000000,SE BEAVER CREEK LN,,0,7720088.91420000000,684683.64355100000
10/10/2013,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,8.00000000000,39.00000000000,SE KNARR CT,,0,7719489.25300000000,684967.90184000000
8/7/2014,,0.00000000000,,,,,,,0.00000000000,0.00000000000,,information for this valve not collected,90,7718832.72019000000,686659.86269500000
6/10/2014,GV,2.00000000000,Blow Off,,,Good,Working,Closed,0.00000000000,0.00000000000,2146 SE SANDY CT,LAB REPORT ON 6/2/14 RESULTS ON WATER MAIN,0,7719176.12305000000,683707.57299600000
6/30/2014,GV,2.00000000000,Blow Off,Asphalt,,Good,Working,Closed,0.00000000000,0.00000000000,720 SW 20TH CIRCLE,INSTALLED 6/19/14,0,7716737.34380000000,683806.24307500000
8/6/2014,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,25.00000000000,31.00000000000,,,0,7718447.14025000000,685261.62435000000
10/13/2014,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,30.00000000000,,,0,7718443.83809000000,685252.87600800000
8/6/2014,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,19.00000000000,30.00000000000,,,0,7718437.75576000000,684949.48619500000
,GV,6.00000000000,Inline,Concrete,926,Good,Working,Open,19.00000000000,50.00000000000,,hydrantwith domestic  tapped of branch,0,7718253.38769000000,686578.94881500000
,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,20.00000000000,35.00000000000,,se6th at se dora,90,7718531.32414000000,687605.18003000000
1/21/2014,,8.00000000000,Inline,Asphalt,910,Good,Working,Closed,0.00000000000,0.00000000000,east bound lane stark,tie in to gresham,90,7712568.42104000000,681108.87379700000
2/13/2013,BTRFLY,10.00000000000,Inline,Gravel,926,Good,Working,Open,37.00000000000,27.00000000000,"North Side Shoulder, field verified",234' from Eastern FH,0,7714269.06560000000,689696.12105900000
,GV,6.00000000000,Inline,Asphalt,910,,,Open,0.00000000000,0.00000000000,,,90,7715546.44920000000,682413.10773700000
,BTRFLY,12.00000000000,Inline,Gravel,910,Good,Working,Closed,0.00000000000,45.00000000000,,,0,7709537.53274000000,693546.32562800000
,BTRFLY,12.00000000000,Inline,Gravel,910,Good,Working,Open,34.00000000000,52.00000000000,,,0,7710264.19697000000,694132.67484900000
4/19/2013,GV,1.50000000000,Domestic,Concrete,910,Bad,Not Working,Closed,0.00000000000,40.00000000000,,destination  unknown,0,7720892.91325000000,687181.70974900000
4/19/2013,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,21.00000000000,20.00000000000,,,0,7720761.33215000000,687434.37492600000
11/14/2013,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,20.00000000000,7.00000000000,1207 SW Kendall Court,"new hydrant install, replace old hydrant",0,7717792.56413000000,685832.82563600000
,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,21.00000000000,52.00000000000,,,0,7716783.82107000000,690284.10643100000
,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,25.00000000000,50.00000000000,,,0,7716922.84442000000,690280.38924700000
,GV,6.00000000000,Hydrant,Grass,926,Good,Working,Open,21.00000000000,68.00000000000,,,0,7716942.01564000000,689972.51027000000
,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,26.00000000000,59.00000000000,,,0,7716992.93417000000,689929.08516000000
,GV,6.00000000000,Fire,Asphalt,926,Good,Working,Open,18.00000000000,23.00000000000,,,0,7717032.56697000000,689862.72079100000
,GV,2.00000000000,Blow Off,Concrete,910,,Working,Closed,9.00000000000,28.00000000000,,,0,7717021.96495000000,689735.98088700000
,GV,6.00000000000,Hydrant,Asphalt,910,Good,,Open,21.00000000000,18.00000000000,,,0,7717019.62867000000,689795.62020300000
,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,21.00000000000,40.00000000000,,,0,7717148.78557000000,690249.23018900000
,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,21.00000000000,50.00000000000,,,0,7717550.38483000000,690230.86998900000
,GV,6.00000000000,Hydrant,Gravel,910,Good,Working,Open,18.00000000000,17.00000000000,,,0,7714922.93273000000,690114.24653500000
,GV,8.00000000000,Fire,Gravel,910,Good,Working,Open,26.00000000000,17.00000000000,,"fire, domestic",0,7714922.93175000000,690113.43387200000
,BTRFLY,12.00000000000,Hydrant,Asphalt,926,Good,Working,Open,21.00000000000,78.00000000000,,,0,7714668.91487000000,690127.98699300000
,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,25.00000000000,79.00000000000,,,0,7714690.39580000000,690126.74027600000
,GV,12.00000000000,Inline,Gravel,926,Good,Working,Open,37.00000000000,70.00000000000,,,0,7713379.10150000000,690114.74554900000
,GV,6.00000000000,Hydrant,Gravel,926,Good,Working,Open,21.00000000000,23.00000000000,,,0,7713384.71927000000,690650.86586800000
,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,25.00000000000,36.00000000000,,,0,7713395.38461000000,690593.53691500000
,GV,6.00000000000,Hydrant,Gravel,926,Good,Working,Open,21.00000000000,18.00000000000,,,0,7713929.24214000000,690572.83912100000
,GV,6.00000000000,Hydrant,Gravel,926,Good,Working,Open,21.00000000000,20.00000000000,,,0,7714451.57902000000,690547.17513100000
,GV,8.00000000000,Inline,Gravel,926,Good,Working,Open,26.00000000000,24.00000000000,,,0,7714258.73885000000,690549.09507400000
,GV,8.00000000000,Inline,Asphalt,910,Good,,Open,25.00000000000,36.00000000000,,,0,7714599.95044000000,690764.05593100000
,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,25.00000000000,36.00000000000,,,90,7714601.30772000000,690765.22128300000
,GV,8.00000000000,Inline,Grass,910,Good,Working,Open,25.00000000000,24.00000000000,,,0,7714593.26443000000,690574.40014200000
,GV,6.00000000000,Hydrant,Grass,910,Good,Working,Open,19.00000000000,45.00000000000,,,90,7714572.50168000000,690757.41782000000
,GV,8.00000000000,Fire,Grass,910,Good,Working,Open,25.00000000000,30.00000000000,,,90,7714562.33372000000,690765.77115000000
,GV,8.00000000000,Fire,Grass,910,Good,Working,Open,25.00000000000,30.00000000000,,,90,7714562.35832000000,690761.72686700000
,OTHER,6.00000000000,Hydrant,Grass,910,Good,Working,Open,19.00000000000,44.00000000000,,,65,7714572.82779000000,691019.27818900000
,GV,8.00000000000,Fire,Grass,910,Good,Working,Open,25.00000000000,45.00000000000,,,65,7714561.33470000000,691014.33266100000
,GV,8.00000000000,Fire,Grass,910,Good,Working,Open,25.00000000000,45.00000000000,,,65,7714559.67296000000,691018.50850600000
,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,25.00000000000,39.00000000000,,,0,7714599.74309000000,691035.68727700000
,GV,8.00000000000,Inline,Asphalt,910,Good,Working,,25.00000000000,39.00000000000,,,0,7714598.95536000000,691034.45171500000
,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,25.00000000000,30.00000000000,,,0,7714602.11185000000,690817.71920900000
,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,25.00000000000,30.00000000000,,,0,7714603.27983000000,690816.49053700000
,GV,6.00000000000,Hydrant,Concrete,910,Good,Working,Open,19.00000000000,36.00000000000,in sidewalk behind hydrant,,0,7714594.34481000000,691077.09992400000
,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,25.00000000000,34.00000000000,,,0,7714589.10335000000,691065.40900200000
,GV,8.00000000000,Fire,Asphalt,910,Good,Working,Open,25.00000000000,34.00000000000,,,0,7714590.77100000000,691064.80631300000
,GV,8.00000000000,Hydrant,Concrete,910,Good,Working,Open,24.00000000000,47.00000000000,,,0,7714370.84329000000,691247.96244300000
,OTHER,8.00000000000,Fire,Asphalt,910,Good,Working,Open,25.00000000000,47.00000000000,,,0,7714372.47517000000,691248.31349200000
,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,25.00000000000,47.00000000000,,,0,7714359.81017000000,691240.22295700000
,OTHER,8.00000000000,Inline,Asphalt,910,Good,Working,,24.00000000000,40.00000000000,,,0,7714244.18836000000,691347.13908200000
,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,24.00000000000,40.00000000000,,,0,7714243.73429000000,691345.73127600000
,GV,8.00000000000,Fire,Asphalt,910,Good,Working,Open,24.00000000000,40.00000000000,,,0,7714202.05819000000,691327.92685000000
,OTHER,8.00000000000,Fire,Asphalt,910,Good,Working,Open,24.00000000000,40.00000000000,,,0,7714201.09559000000,691330.34121500000
,OTHER,6.00000000000,Hydrant,Grass,910,Good,Working,,19.00000000000,38.00000000000,,,0,7714199.58707000000,691361.17022200000
,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,24.00000000000,44.00000000000,,,0,7714248.91866000000,691545.68100800000
,BTRFLY,12.00000000000,Inline,Asphalt,910,Good,Working,,37.00000000000,44.00000000000,,,0,7714250.96000000000,691548.22824700000
10/16/2014,BTRFLY,8.00000000000,Inline,Asphalt,910,Good,Working,Open,45.00000000000,34.00000000000,,,90,7718290.89975000000,688088.49993000000
,GV,4.00000000000,Inline,Asphalt,910,Good,Working,Open,14.00000000000,43.00000000000,,,0,7718278.05955000000,687715.03447000000
,BTRFLY,10.00000000000,Inline,Grass,910,Good,Working,Open,42.00000000000,36.00000000000,,,0,7716874.19294000000,683634.25096400000
,GV,6.00000000000,Hydrant,Gravel,910,Good,Working,,20.00000000000,30.00000000000,,,0,7716924.47401000000,685148.15672900000
,GV,4.00000000000,Domestic,Concrete,910,Good,Working,Open,14.00000000000,42.00000000000,,,0,7717571.77356000000,691056.52220900000
,GV,6.00000000000,Fire,Gravel,910,Good,Working,Open,24.00000000000,36.00000000000,,,0,7717538.83498000000,691048.46743500000
,GV,8.00000000000,Fire,Asphalt,910,Good,Working,,26.00000000000,28.00000000000,,,0,7713381.89710000000,690718.16658700000
,GV,8.00000000000,Fire,Asphalt,926,Good,Working,Open,26.00000000000,27.00000000000,,fire/dom,0,7713382.55524000000,690778.58378900000
,GV,6.00000000000,Hydrant,Grass,926,Good,Working,,19.00000000000,26.00000000000,,,0,7713383.49585000000,691064.71379400000
,GV,12.00000000000,Inline,Asphalt,926,Good,Working,Open,37.00000000000,50.00000000000,,,0,7713412.17132000000,691575.37714300000
,GV,6.00000000000,Hydrant,Gravel,926,Good,Working,,19.00000000000,20.00000000000,,,0,7713402.90461000000,691531.70531400000
,GV,12.00000000000,Inline,Asphalt,926,Good,Working,Open,37.00000000000,39.00000000000,,,0,7713410.30321000000,691676.79524700000
,BTRFLY,8.00000000000,Fire,Asphalt,910,,Working,Open,45.00000000000,36.00000000000,,,0,7712278.28021000000,688013.53813800000
,GV,6.00000000000,Domestic,Asphalt,910,Good,Working,Open,19.00000000000,26.00000000000,,,0,7712280.22837000000,688015.64640100000
,,6.00000000000,Inline,Asphalt,926,,,Closed,0.00000000000,26.00000000000,244 halsey,woodvillage intertie,0,7712323.29653000000,688072.68008000000
,OTHER,6.00000000000,Hydrant,Grass,926,Good,Working,Open,19.00000000000,36.00000000000,,,0,7712421.38393000000,688032.95378100000
,GV,6.00000000000,Hydrant,Grass,926,Good,Working,,19.00000000000,36.00000000000,,,0,7712773.63224000000,688105.50383300000
,GV,4.00000000000,Fire,Asphalt,910,Good,Working,Open,14.00000000000,28.00000000000,,fire\domestic,0,7713032.11532000000,688146.71241200000
,GV,6.00000000000,Hydrant,Grass,926,Good,Working,Open,19.00000000000,36.00000000000,,,0,7713098.38586000000,688154.55163500000
,BTRFLY,12.00000000000,Inline,Gravel,910,Good,Working,Open,44.00000000000,36.00000000000,,,0,7713367.57101000000,688196.62438600000
,GV,6.00000000000,Hydrant,Grass,910,Good,Working,Open,19.00000000000,30.00000000000,,,0,7713682.62682000000,688231.45896200000
,BTRFLY,8.00000000000,Fire,Grass,910,Good,Working,,31.00000000000,48.00000000000,behind fence inline w vault,,0,7713819.97956000000,688235.59576400000
,BTRFLY,12.00000000000,Inline,Grass,926,Good,Working,Open,43.00000000000,48.00000000000,,,0,7713903.20151000000,688243.14496200000
,GV,6.00000000000,Hydrant,Grass,910,Good,Working,,19.00000000000,38.00000000000,down in ditch,,0,7714388.63689000000,688238.75520700000
,BTRFLY,12.00000000000,Inline,Grass,926,Good,Working,Open,42.00000000000,48.00000000000,down in ditch west of hydrant,,0,7714355.79738000000,688233.04885300000
,BTRFLY,12.00000000000,Inline,Grass,926,Good,,Open,42.00000000000,48.00000000000,secoundvalve west of hydrant,,0,7714371.23371000000,688238.03965700000
,BTRFLY,8.00000000000,Fire,Asphalt,910,Good,Working,Open,32.00000000000,28.00000000000,,fire and domestic,0,7712337.58193000000,688031.80713000000
,BTRFLY,8.00000000000,Fire,Grass,926,Good,Working,Open,27.00000000000,2.00000000000,east of jailhouse entrance,has reach rod,0,7714465.64526000000,687451.47462900000
,BTRFLY,12.00000000000,Inline,Grass,926,Bad,Not Working,Open,0.00000000000,12.00000000000,,reach rod very stiff operating. needs r and r,0,7714465.57965000000,687445.30994300000
,GV,6.00000000000,Hydrant,Grass,926,Good,Working,Open,19.00000000000,40.00000000000,,,0,7714459.17972000000,687376.73068400000
,BTRFLY,12.00000000000,Inline,Grass,926,Good,Working,Open,44.00000000000,54.00000000000,,,0,7714322.13177000000,687057.74510200000
,GV,12.00000000000,Inline,Asphalt,926,Good,Working,Open,44.00000000000,12.00000000000,backyard,up stream 12 in prv,0,7714319.36603000000,686590.77556300000
,BTRFLY,12.00000000000,Inline,Asphalt,926,Good,Working,Open,44.00000000000,12.00000000000,backyard,downstream 12in prv,0,7714319.04451000000,686600.15054400000
